City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
350,Tomatlan,MX,19.9333,-105.25,83.26,39,38,7.45,scattered clouds
351,Gandajika,CD,-6.75,23.95,66.79,93,79,4.25,broken clouds
352,Saint-Philippe,RE,-21.3585,55.7679,77.0,78,0,8.05,clear sky
353,Boa Vista,BR,2.8197,-60.6733,89.6,45,20,5.75,few clouds
354,Port Blair,IN,11.6667,92.75,80.15,76,60,1.74,broken clouds
355,Jibuti,DJ,11.5,42.5,78.8,57,1,8.21,clear sky
356,Aranos,NA,-24.1333,19.1167,72.46,33,3,12.97,clear sky
357,Naze,JP,28.3667,129.4833,66.2,94,75,3.44,broken clouds
358,Severo-Kurilsk,RU,50.6789,156.125,29.64,70,6,7.9,clear sky
359,Ariquemes,BR,-9.9133,-63.0408,74.03,96,90,0.92,overcast clouds
360,Lumphat,KH,13.4878,106.9816,76.69,60,21,0.89,few clouds
361,Sumbe,AO,-11.2061,13.8437,77.0,82,12,4.16,few clouds
362,San Quintin,MX,30.4833,-115.95,69.67,38,0,12.86,clear sky
363,Columbia,US,34.0007,-81.0348,64.99,88,75,19.57,broken clouds
364,Calama,CL,-22.4667,-68.9333,69.8,16,0,21.85,clear sky
365,Geraldton,AU,-28.7667,114.6,66.2,77,14,4.61,few clouds
366,Lahij,YE,13.1667,44.5833,73.63,41,6,1.05,clear sky
367,Mugur-Aksy,RU,50.35,90.5,19.71,85,88,4.7,overcast clouds
368,Buchanan,LR,5.8808,-10.0467,78.8,94,75,2.21,moderate rain
369,Staryy Nadym,RU,65.6118,72.6842,-10.98,98,77,10.02,broken clouds
370,Xining,CN,36.6167,101.7667,38.91,43,88,0.47,overcast clouds
371,Camabatela,AO,-8.1881,15.375,61.9,96,99,2.42,overcast clouds
372,Sorland,NO,67.667,12.6934,38.82,92,100,26.66,overcast clouds
373,Mangit,UZ,40.5971,70.9607,46.4,81,90,23.02,light rain
374,Bonfim,BR,3.0833,-59.95,85.96,51,90,10.38,overcast clouds
375,Dunedin,NZ,-45.8742,170.5036,59.0,94,33,1.01,scattered clouds
376,Vetovo,BG,43.7,26.2667,48.99,59,100,3.31,overcast clouds
377,Bajil,YE,15.0584,43.2851,79.79,54,13,1.34,few clouds
378,Bauchi,NG,10.5,10.0,75.2,19,1,9.19,clear sky
379,Ilulissat,GL,69.2167,-51.1,-9.4,41,0,1.14,clear sky
380,Broome,US,42.2506,-75.833,51.01,87,90,16.11,overcast clouds
381,Kichmengskiy Gorodok,RU,59.9816,45.7854,18.05,97,34,3.96,scattered clouds
382,Beringovskiy,RU,63.05,179.3167,14.72,92,100,17.87,light snow
383,Rubbestadneset,NO,59.8147,5.2681,43.0,85,100,7.0,overcast clouds
384,Tailai,CN,46.3833,123.4,41.4,75,57,16.98,broken clouds
385,Tutoia,BR,-2.7619,-42.2744,76.77,87,37,6.58,scattered clouds
386,Iquitos,PE,-3.7481,-73.2472,77.0,94,75,3.44,broken clouds
387,Mwandiga,TZ,-4.83,29.6581,71.02,81,76,2.64,light rain
388,Alta Floresta,BR,-9.8756,-56.0861,72.82,93,62,2.06,moderate rain
389,Arcangel,PH,11.5395,122.3455,77.7,91,100,3.6,overcast clouds
390,Kapoeta,SS,4.7717,33.5903,80.65,42,58,3.98,broken clouds
391,Sabha,LY,27.0377,14.4283,59.79,25,1,16.08,clear sky
392,Aller,ES,43.1187,-5.5839,52.0,69,0,5.66,clear sky
393,Anyang,CN,36.0994,114.3289,55.81,19,100,9.44,light rain
394,Monrovia,LR,6.3005,-10.7969,78.8,94,75,3.58,moderate rain
395,Gandai,IN,21.6667,81.1,77.23,18,0,3.09,clear sky
396,Beisfjord,NO,68.3751,17.5988,39.2,56,71,2.3,broken clouds
397,Gelibolu,TR,40.4103,26.6708,42.8,87,0,3.44,clear sky
398,Kurchum,KZ,48.5722,83.6542,32.22,99,100,4.65,overcast clouds
399,Boyle,US,37.6334,-84.8666,51.01,46,75,13.8,broken clouds
400,Alofi,NU,-19.0595,-169.9187,84.2,79,5,13.8,light rain
401,Nazca,PE,-14.8333,-74.95,76.28,60,19,7.63,few clouds
402,Asyut,EG,27.181,31.1837,55.4,58,0,12.66,clear sky
403,Dingle,PH,10.9995,122.6711,78.17,85,100,6.38,overcast clouds
404,Dalbandin,PK,28.8947,64.4101,73.62,16,74,6.62,broken clouds
405,Temiscaming,CA,46.7212,-79.0971,35.6,93,100,9.22,moderate rain
406,Kudahuvadhoo,MV,2.6708,72.8944,79.25,82,100,5.84,heavy intensity rain
407,Port-Gentil,GA,-0.7193,8.7815,80.6,89,20,9.22,moderate rain
408,Miri,MY,4.4148,114.0089,77.0,100,40,2.3,scattered clouds
409,Sisimiut,GL,66.9395,-53.6735,0.5,70,28,11.32,scattered clouds
410,Grindavik,IS,63.8424,-22.4338,28.4,100,90,16.11,light snow
411,Ahipara,NZ,-35.1667,173.1667,70.83,83,46,7.54,light rain
412,Sehithwa,BW,-20.4667,22.7167,75.65,35,71,5.57,broken clouds
413,Khabary,RU,53.6259,79.5345,30.18,95,100,10.83,overcast clouds
414,Betioky,MG,-23.7167,44.3833,67.17,95,7,2.64,clear sky
415,Huamachuco,PE,-7.8,-78.0667,55.85,79,100,1.39,light rain
416,Pemberton,CA,50.3164,-122.8027,41.0,100,90,3.44,overcast clouds
417,Burns Lake,CA,54.2331,-125.7533,33.8,44,80,19.57,light snow
418,Leningradskiy,RU,69.3833,178.4167,-5.33,92,100,5.26,overcast clouds
419,Koslan,RU,63.4564,48.8989,28.36,93,100,7.63,overcast clouds
420,Worland,US,44.0169,-107.9554,69.01,14,1,9.22,clear sky
421,Foumbot,CM,5.5079,10.6356,74.28,49,87,1.39,overcast clouds
422,Ostrovnoy,RU,68.0531,39.5131,35.51,97,100,11.41,overcast clouds
423,Cuamba,MZ,-14.8031,36.5372,65.73,96,100,3.69,overcast clouds
424,Kieta,PG,-6.2167,155.6333,82.78,75,82,3.76,light rain
425,Maniitsoq,GL,65.4167,-52.9,1.83,63,23,8.1,few clouds
426,Husavik,IS,66.0449,-17.3389,32.0,64,90,16.11,light snow
427,Mayumba,GA,-3.432,10.6554,77.09,87,100,5.93,moderate rain
428,Tuy Hoa,VN,13.0833,109.3,71.94,91,99,3.76,overcast clouds
429,Ulladulla,AU,-35.35,150.4667,61.0,82,0,9.22,clear sky
430,Peruibe,BR,-24.32,-46.9983,77.14,89,71,3.2,light rain
431,Eldorado,BR,-23.7869,-54.2836,73.36,83,50,7.76,scattered clouds
432,Annau,TM,37.8876,58.516,48.2,66,90,4.61,overcast clouds
433,Jackson,US,42.4165,-122.8345,73.4,17,1,17.27,clear sky
434,Neryungri,RU,56.6709,124.6491,20.7,95,100,4.16,light snow
435,Nishihara,JP,26.1842,127.7558,71.6,100,75,3.0,mist
436,Letterkenny,IE,54.95,-7.7333,54.36,89,100,20.42,overcast clouds
437,Beloha,MG,-25.1667,45.05,69.42,89,8,3.47,light rain
438,San Patricio,US,28.017,-97.5169,62.6,55,90,14.97,overcast clouds
439,Kapit,MY,2.0167,112.9333,73.6,99,100,0.34,overcast clouds
440,Noumea,NC,-22.2763,166.4572,82.99,61,0,6.91,clear sky
441,Houma,US,29.5958,-90.7195,68.0,72,90,13.8,overcast clouds
442,Hay River,CA,60.8156,-115.7999,21.2,68,100,12.66,light snow
443,Springbok,ZA,-29.6643,17.8865,63.63,30,1,3.04,clear sky
444,Asosa,ET,10.0667,34.5333,68.4,46,81,3.47,broken clouds
445,Hami,CN,42.8,93.45,57.87,24,85,8.14,overcast clouds
446,Tura,IN,25.5198,90.2201,71.87,23,0,5.28,clear sky
447,Chumikan,RU,54.7183,135.315,21.58,93,100,11.27,light snow
448,Iskateley,RU,67.6803,53.1512,32.72,95,100,10.42,overcast clouds
449,Nouakchott,MR,18.0858,-15.9785,69.8,78,0,17.27,clear sky
450,Sosnogorsk,RU,63.6023,53.8817,31.73,96,100,7.4,overcast clouds
451,Goundam,ML,16.4145,-3.6708,77.81,8,0,10.33,clear sky
452,Isla Aguada,MX,18.7833,-91.4667,95.0,36,1,11.5,clear sky
453,Ovalle,CL,-30.5983,-71.2003,72.23,52,0,5.19,clear sky
454,Codrington,AU,-38.2667,141.9667,60.66,64,97,7.11,overcast clouds
455,Hervey Bay,AU,-25.2986,152.8535,73.0,80,100,1.01,overcast clouds
456,Anloga,GH,5.7947,0.8973,82.4,74,20,3.44,few clouds
457,Hovd,MN,48.0056,91.6419,34.79,60,100,3.38,overcast clouds
458,Kifri,IQ,34.6959,44.9661,51.31,44,0,9.46,clear sky
459,Paldiski,EE,59.3567,24.0531,39.0,70,40,10.36,scattered clouds
460,Kuching,MY,1.55,110.3333,77.0,94,20,2.3,few clouds
461,Abu Dhabi,AE,24.4667,54.3667,73.4,68,0,10.36,clear sky
462,Port Macquarie,AU,-31.4333,152.9167,72.0,79,14,1.01,few clouds
463,Punta Alta,AR,-38.8759,-62.0736,62.42,69,17,9.35,few clouds
464,Banda Aceh,ID,5.5577,95.3222,79.18,78,90,2.77,overcast clouds
465,Wairoa,NZ,-39.0333,177.3667,66.99,85,100,7.0,moderate rain
466,Margate,GB,51.3813,1.3862,50.0,70,95,5.01,overcast clouds
467,Shimoda,JP,34.6667,138.95,63.0,98,62,1.01,broken clouds
468,Marand,IR,38.4329,45.7749,33.8,64,0,6.91,clear sky
469,Havoysund,NO,70.9963,24.6622,28.4,69,0,4.61,clear sky
470,Thinadhoo,MV,0.5333,72.9333,75.88,96,100,36.08,moderate rain
471,Sainte-Maxime,FR,43.3,6.6333,48.99,87,0,3.2,clear sky
472,Kashi,CN,39.4547,75.9797,53.6,43,40,8.95,scattered clouds
473,Orlik,RU,52.5178,99.825,9.27,86,100,1.19,overcast clouds
474,Virginia Beach,US,36.8529,-75.978,82.4,51,75,23.02,broken clouds
475,Big Rapids,US,43.6981,-85.4837,34.0,80,90,12.66,overcast clouds
476,Cayenne,GF,4.9333,-52.3333,81.0,78,75,8.05,broken clouds
477,Ouallam,NE,14.3188,2.0866,76.98,11,2,10.8,clear sky
478,Yago,MX,21.8333,-105.0667,91.4,27,75,18.41,broken clouds
479,Tanout,NE,14.9709,8.8879,70.0,13,0,14.14,clear sky
480,Yatou,CN,37.15,122.3833,46.38,54,98,6.98,overcast clouds
481,Arlit,NE,18.7369,7.3853,69.58,14,0,8.14,clear sky
482,Aguimes,ES,27.9054,-15.4461,66.2,68,20,2.3,few clouds
483,Buala,SB,-8.145,159.5921,84.27,72,18,8.03,light rain
484,Muzhi,RU,65.3667,64.6667,-11.07,99,78,2.86,broken clouds
485,Mezen,RU,65.8522,44.24,34.93,97,100,9.44,light snow
486,Sola,VU,-13.8833,167.55,84.2,84,75,5.75,broken clouds
487,Finschhafen,PG,-6.6024,147.8681,84.51,68,74,9.06,broken clouds
488,Apatzingan,MX,19.0833,-102.35,80.6,24,1,9.22,clear sky
489,Vostok,RU,46.4856,135.8833,34.99,91,100,4.12,light snow
490,Ca Mau,VN,9.1769,105.15,76.15,92,15,3.53,few clouds
491,Bani,DO,18.2833,-70.3333,79.0,81,19,3.0,few clouds
492,Nuuk,GL,64.1835,-51.7216,8.6,66,20,16.11,few clouds
493,Rio Gallegos,AR,-51.6226,-69.2181,59.0,29,0,3.44,clear sky
494,Kokopo,PG,-4.352,152.2633,81.37,68,99,0.94,overcast clouds
495,Comodoro Rivadavia,AR,-45.8667,-67.5,59.0,72,0,12.66,clear sky
496,Itarema,BR,-2.9248,-39.9167,77.09,83,6,5.35,clear sky
497,Chlorakas,CY,34.8042,32.4083,46.4,71,20,6.91,few clouds
498,Mamallapuram,IN,12.6264,80.1722,80.6,89,40,3.44,mist
499,Nueve De Julio,AR,-35.4444,-60.8831,66.0,95,80,1.99,broken clouds
500,Rafaela,AR,-31.2503,-61.4867,68.0,64,99,1.01,overcast clouds
501,Somerset West,ZA,-34.084,18.8211,64.99,72,0,4.61,clear sky
502,Lieksa,FI,63.3167,30.0167,34.63,90,100,8.75,overcast clouds
503,Puerto Escondido,MX,15.85,-97.0667,87.8,70,1,9.22,clear sky
504,Shache,CN,38.4167,77.2406,54.79,45,100,5.26,overcast clouds
505,Mahibadhoo,MV,3.7833,72.9667,82.24,73,99,8.95,overcast clouds
506,Iqaluit,CA,63.7506,-68.5145,14.0,73,90,12.66,light snow
507,Saint-Augustin,CA,51.226,-58.6502,8.11,81,29,3.98,scattered clouds
508,Borogontsy,RU,62.6683,131.1683,14.18,93,97,2.21,overcast clouds
509,Xuddur,SO,4.1213,43.8894,74.32,77,77,18.37,broken clouds
510,Alizai,PK,33.5383,70.3462,64.51,57,0,4.92,clear sky
511,Qesarya,IL,32.5189,34.9046,54.0,76,0,2.3,clear sky
512,North Branch,US,45.5113,-92.9802,44.01,49,59,5.01,broken clouds
513,Xiaoweizhai,CN,26.1903,107.5125,65.05,93,100,6.44,overcast clouds
514,Nanortalik,GL,60.1432,-45.2371,23.16,69,1,15.52,clear sky
515,Buraydah,SA,26.326,43.975,59.0,31,0,5.75,clear sky
516,Novoagansk,RU,61.9449,76.6625,-0.96,99,77,6.42,broken clouds
517,Ukiah,US,39.1502,-123.2078,78.8,21,1,7.76,clear sky
518,Stornoway,GB,58.2093,-6.3865,48.2,87,75,18.41,light rain
519,Morant Bay,JM,17.8815,-76.4093,82.4,69,20,25.32,few clouds
520,Esperanza,DO,19.5847,-70.9849,81.0,66,7,5.99,clear sky
521,Vila Do Maio,CV,15.1333,-23.2167,68.0,77,75,24.16,broken clouds
522,Broken Hill,AU,-31.95,141.4333,60.8,55,2,11.5,clear sky
523,Amapa,BR,1.0,-52.0,72.18,98,100,2.35,overcast clouds
524,Lucea,JM,18.451,-78.1736,82.4,69,20,26.46,few clouds
525,Hualmay,PE,-11.0964,-77.6139,70.97,81,83,9.4,broken clouds
526,Bougouni,ML,11.417,-7.479,85.87,42,26,2.55,scattered clouds
527,Ust-Nera,RU,64.5667,143.2,5.65,95,99,4.41,overcast clouds
528,Barentu,ER,15.1139,37.5928,74.46,54,99,0.78,overcast clouds
529,Coracao De Jesus,BR,-16.6853,-44.365,80.6,47,0,5.75,clear sky
530,Nabire,ID,-3.3667,135.4833,75.47,94,100,4.14,overcast clouds
531,Russell,US,32.3502,-85.1999,66.2,77,90,11.5,overcast clouds
532,Buri,BR,-23.7975,-48.5928,70.43,83,47,4.16,scattered clouds
533,Krasnoselkup,RU,65.7,82.4667,-7.83,98,11,10.25,few clouds
534,Alappuzha,IN,9.49,76.3264,78.8,82,90,4.68,overcast clouds
535,Vigrestad,NO,58.5667,5.7,42.01,91,100,5.99,overcast clouds
536,Antofagasta,CL,-23.65,-70.4,64.4,72,0,10.36,clear sky
537,Itupiranga,BR,-5.1347,-49.3267,80.6,94,20,3.44,few clouds
538,Hobyo,SO,5.3505,48.5268,79.54,80,54,10.6,broken clouds
539,Tarakan,ID,3.3,117.6333,78.17,84,100,3.65,light rain
540,Businga,CD,3.3333,20.8833,74.97,66,5,1.79,clear sky
541,Kayalpattinam,IN,8.5667,78.1167,81.55,74,25,5.37,scattered clouds
542,Miles City,US,46.4083,-105.8406,64.4,16,1,23.02,clear sky
543,Mandalgovi,MN,45.7625,106.2708,28.67,32,0,7.36,clear sky
544,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,69,90,11.5,overcast clouds
545,Skibbereen,IE,51.55,-9.2667,51.8,100,90,28.77,overcast clouds
546,Marsciano,IT,42.9059,12.3359,51.01,74,17,1.01,few clouds
547,Matara,LK,5.9485,80.5353,74.68,85,84,4.97,broken clouds
548,Newport,GB,51.5877,-2.9984,52.0,83,98,1.99,overcast clouds
549,Kuala Terengganu,MY,5.3302,103.1408,77.0,94,20,4.61,few clouds
550,Morondava,MG,-20.2833,44.2833,75.29,84,1,7.38,clear sky
551,Kyren,RU,51.6828,102.1408,26.1,75,98,2.15,overcast clouds
552,Kilindoni,TZ,-7.9139,39.6668,82.71,72,71,5.41,broken clouds
553,Amahai,ID,-3.3333,128.9167,77.95,86,100,3.11,overcast clouds
554,Tumaco,CO,1.7986,-78.8156,78.08,86,96,4.76,light rain
555,Impfondo,CG,1.6381,18.0667,75.52,70,12,1.7,few clouds
556,Saint Anthony,US,45.0205,-93.218,45.0,33,1,13.8,clear sky
557,Vestmannaeyjar,IS,63.4427,-20.2734,35.64,60,69,12.15,broken clouds
558,Kulu,TR,39.0951,33.0799,39.67,58,3,3.91,clear sky
559,Taoudenni,ML,22.6783,-3.9836,80.55,6,100,12.35,overcast clouds
560,Asfi,MA,32.2994,-9.2372,63.0,67,75,17.87,broken clouds
561,Lac Du Bonnet,CA,50.2536,-96.0612,41.0,74,99,8.99,overcast clouds
562,Radha Kund,IN,27.5333,77.4833,75.2,53,1,1.14,smoke
563,Rapar,IN,23.5667,70.6333,76.1,61,40,10.49,scattered clouds
564,Valandovo,MK,41.3169,22.5611,54.0,58,14,7.47,few clouds
565,Kirovskiy,RU,45.0917,133.5136,36.81,98,100,5.44,overcast clouds
566,Wagar,SD,16.1525,36.2032,75.13,61,2,10.09,clear sky
567,Acapulco,MX,16.8634,-99.8901,86.0,62,1,9.22,clear sky
568,San Ignacio,BZ,17.1561,-89.0714,93.2,49,20,6.91,few clouds
569,Mutoko,ZW,-17.397,32.2268,59.23,84,56,3.78,broken clouds
570,Northam,GB,51.0333,-4.2167,50.0,92,63,20.0,broken clouds
571,Farmington,US,36.7281,-108.2187,64.0,16,1,8.05,clear sky
572,Johi,PK,26.6921,67.6133,83.1,37,57,9.62,broken clouds
573,Aitape,PG,-3.1374,142.3475,81.5,74,93,3.53,overcast clouds
574,Dolores,AR,-36.3132,-57.6792,62.6,94,98,9.75,light rain
575,Puerto Carreno,CO,6.189,-67.4859,81.81,68,100,13.2,overcast clouds
576,Casselman,CA,45.3168,-75.0826,51.8,93,100,6.91,overcast clouds
577,Paralimni,CY,35.0375,33.9833,50.0,66,20,6.91,few clouds
578,Champerico,GT,14.3,-91.9167,89.6,62,40,13.8,scattered clouds
579,Port Augusta,AU,-32.5,137.7667,62.6,82,0,4.61,clear sky
580,Meulaboh,ID,4.1363,96.1285,76.3,88,97,3.87,overcast clouds
581,Lagoa,PT,39.05,-27.9833,59.56,81,100,16.31,overcast clouds
582,Nalut,LY,30.3333,10.85,61.3,20,59,11.72,broken clouds
583,Hennef,DE,50.7756,7.2831,51.01,57,0,6.91,clear sky
584,Dongning,CN,44.0622,131.1207,44.92,80,100,8.66,overcast clouds
585,Czersk,PL,53.7959,17.9765,43.0,81,100,1.99,overcast clouds
586,Quelimane,MZ,-17.8786,36.8883,78.8,89,40,2.3,scattered clouds
587,Bontang,ID,0.1333,117.5,77.23,89,99,3.53,overcast clouds
588,Yuanping,CN,38.7153,112.7575,45.18,34,100,4.61,overcast clouds
589,Upata,VE,8.0086,-62.3989,77.0,91,66,1.99,broken clouds
590,Mnogovershinnyy,RU,53.9353,139.9242,23.43,97,94,4.7,overcast clouds
591,Mantua,IT,45.1667,10.7833,52.0,78,55,5.01,broken clouds
592,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.95,88,34,5.61,scattered clouds
593,Punta Gorda,US,26.9298,-82.0454,84.2,58,20,11.5,few clouds
594,Atar,MR,20.5169,-13.0499,77.97,24,84,7.7,broken clouds
595,Aklavik,CA,68.2191,-135.0107,-5.8,59,44,6.91,scattered clouds
596,Norsup,VU,-16.0667,167.3833,84.25,72,8,8.63,clear sky
597,Xalpatlahuac,MX,17.4667,-98.6167,85.33,17,1,5.12,clear sky
598,Kodinsk,RU,58.6881,99.1844,23.85,97,100,3.11,light snow
599,Teguldet,RU,57.3064,88.1667,29.07,98,100,2.3,overcast clouds
600,Deniliquin,AU,-35.5333,144.9667,64.0,67,1,9.75,clear sky
601,Heinola,FI,61.2056,26.0381,32.0,93,0,6.91,clear sky
602,Omboue,GA,-1.5746,9.2618,75.88,90,100,5.73,overcast clouds
603,Kabanjahe,ID,3.1001,98.4908,75.2,100,75,3.44,broken clouds
604,Berezovyy,RU,51.6667,135.7,32.63,94,100,4.65,light snow
605,Nioro,GM,13.35,-15.75,78.6,33,3,7.99,clear sky
606,Kloulklubed,PW,7.0419,134.2556,78.8,89,90,4.61,overcast clouds
607,Chara,RU,56.9064,118.2631,9.93,82,76,1.7,broken clouds
608,Mandera,KE,3.9366,41.867,82.72,58,71,19.95,broken clouds
609,Ketchikan,US,55.3422,-131.6461,42.8,61,90,14.97,overcast clouds
610,Pimentel,PE,-6.8367,-79.9342,77.0,65,0,18.41,clear sky
611,Zhigansk,RU,66.7697,123.3711,3.09,100,100,4.63,overcast clouds
612,Wasilla,US,61.5814,-149.4394,33.01,40,1,6.91,clear sky
613,Dwarka,IN,22.2394,68.9678,77.32,77,19,8.97,few clouds
614,Nicoya,CR,10.1483,-85.452,91.4,38,0,20.71,clear sky
615,Carmelo,UY,-33.9892,-58.2856,71.6,78,20,4.61,few clouds
616,Yarmouth,US,41.7057,-70.2286,55.4,100,90,18.41,fog
617,Springfield,US,37.2153,-93.2982,57.0,35,1,11.5,clear sky
618,Anshun,CN,26.25,105.9333,57.7,97,72,4.45,broken clouds
619,Monterey,US,36.2505,-121.2516,82.99,20,0,4.0,clear sky
620,Sitges,ES,41.2351,1.8119,55.0,68,0,1.99,clear sky
621,Turukhansk,RU,65.8167,87.9833,-9.78,100,100,2.68,overcast clouds
622,Marshall,US,34.3834,-86.3333,60.01,41,1,10.36,clear sky
623,Baruun-Urt,MN,46.6806,113.2792,25.68,51,4,5.88,clear sky
624,Igarka,RU,67.4667,86.5833,-9.09,98,68,10.25,broken clouds
625,Trincomalee,LK,8.5711,81.2335,79.32,79,64,8.86,broken clouds
626,Fortuna,US,40.5982,-124.1573,57.0,87,1,13.8,clear sky
627,Verkhoyansk,RU,67.5447,133.385,1.63,96,100,3.67,overcast clouds
628,Pundaguitan,PH,6.3711,126.1689,81.0,78,100,5.68,overcast clouds
629,Camacha,PT,33.0833,-16.3333,62.6,88,40,9.22,scattered clouds
630,Galle,LK,6.0367,80.217,75.47,84,77,8.14,broken clouds
631,Vysha,RU,53.8477,42.3777,25.25,95,62,4.03,broken clouds
632,Carutapera,BR,-1.195,-46.02,76.1,91,91,5.73,overcast clouds
633,Maputo,MZ,-25.9653,32.5892,70.0,78,75,12.66,broken clouds
634,Rayong,TH,12.8333,101.4333,87.01,86,81,3.8,broken clouds
635,Hoquiam,US,46.9809,-123.8893,46.4,66,90,31.07,moderate rain
636,Basoko,CD,1.2391,23.616,76.35,63,43,1.34,scattered clouds
637,Marquard,ZA,-28.6645,27.4305,55.0,66,89,13.69,overcast clouds
638,Porto Belo,BR,-27.1578,-48.5531,77.0,94,0,3.44,clear sky
639,Canmore,CA,51.0834,-115.3521,41.0,87,97,4.61,overcast clouds
640,Isabela,PH,6.7085,121.9711,77.0,88,75,1.14,heavy intensity rain
641,Vavoua,CI,7.3819,-6.4778,73.8,90,81,4.21,broken clouds
642,Seoul,KR,37.5683,126.9778,48.2,93,75,5.75,mist
643,Mokhsogollokh,RU,61.4681,128.9203,10.42,94,100,0.72,overcast clouds
644,Muros,ES,42.7762,-9.0603,57.0,76,0,7.49,clear sky
645,Cairo,EG,30.0626,31.2497,55.4,62,0,8.05,clear sky
646,Alice Springs,AU,-23.7,133.8833,69.8,52,1,5.75,clear sky
647,Seminole,US,28.7086,-81.2081,86.0,52,80,3.0,broken clouds
648,Puerto Madryn,AR,-42.7692,-65.0385,64.36,59,75,11.79,broken clouds
649,Konin,PL,52.2234,18.2512,43.0,72,96,9.01,overcast clouds
650,Port Hawkesbury,CA,45.6169,-61.3485,32.0,80,90,13.8,overcast clouds
651,Khorramshahr,IR,30.4397,48.1664,60.8,41,20,11.5,few clouds
652,Vao,NC,-22.6667,167.4833,77.63,81,12,14.45,few clouds
653,Bikaner,IN,28.0167,73.3,83.16,18,33,18.88,scattered clouds
654,Bridgetown,BB,13.1,-59.6167,77.0,69,40,20.71,scattered clouds
655,Abha,SA,18.2164,42.5053,62.6,72,0,1.81,clear sky
656,Kysyl-Syr,RU,63.8986,122.7617,13.84,97,93,3.49,overcast clouds
657,Jucurutu,BR,-6.0339,-37.0203,77.72,84,66,2.37,broken clouds
658,Olden,NO,61.8364,6.8064,35.69,91,99,10.45,overcast clouds
659,Bilozerka,UA,46.6248,32.4425,43.83,84,82,9.93,broken clouds
660,Los Llanos De Aridane,ES,28.6585,-17.9182,64.4,77,40,3.44,scattered clouds
661,Quatre Cocos,MU,-20.2078,57.7625,77.0,88,20,6.91,few clouds
662,Axim,GH,4.8699,-2.2405,79.07,87,10,7.38,clear sky
663,Akyab,MM,20.15,92.9,77.16,72,87,6.44,overcast clouds
664,Simbahan,PH,6.3032,120.5836,81.86,80,78,13.27,broken clouds
665,Taicheng,CN,38.731,113.228,42.17,30,100,2.48,overcast clouds
666,Lazaro Cardenas,MX,17.9583,-102.2,81.36,55,2,9.51,clear sky
667,Diamantino,BR,-14.4086,-56.4461,77.02,75,46,1.59,scattered clouds
668,Kaiyuan,CN,23.6977,103.3037,61.72,45,11,5.06,few clouds
669,Canandaigua,US,42.8742,-77.288,48.99,67,82,11.99,broken clouds
670,Flinders,AU,-34.5833,150.8552,64.99,83,3,1.01,clear sky
671,Bogande,BF,12.9714,-0.1436,78.75,10,0,10.13,clear sky
672,Coquimbo,CL,-29.9533,-71.3436,60.8,72,0,9.22,clear sky
673,Akdepe,TM,42.0551,59.3788,42.8,65,0,6.91,clear sky
674,Kardamaina,GR,36.7814,27.1425,50.0,66,0,3.44,clear sky
675,Revelstoke,CA,50.9832,-118.2023,42.8,93,90,6.91,moderate rain
676,Matamoros,MX,25.5333,-103.25,78.8,21,75,9.22,broken clouds
677,Hammerfest,NO,70.6634,23.6821,28.4,69,0,4.61,clear sky
678,Jalu,LY,29.0331,21.5482,58.71,35,29,7.87,scattered clouds
679,Solwezi,ZM,-12.1688,26.3894,60.04,97,99,3.0,overcast clouds
680,Asilah,MA,35.465,-6.0348,62.6,77,0,20.71,clear sky
681,Inuvik,CA,68.3499,-133.7218,-5.8,59,89,6.91,overcast clouds
682,Sabzevar,IR,36.2126,57.6819,39.97,50,0,7.67,clear sky
683,Jiaohe,CN,43.7286,127.3447,38.05,64,21,10.04,light rain
684,Clonakilty,IE,51.6231,-8.8706,52.0,100,90,28.77,overcast clouds
685,San Carlos De Bariloche,AR,-41.1456,-71.3082,77.0,13,0,4.61,clear sky
686,San Luis,AR,-33.295,-66.3356,61.16,41,0,10.31,clear sky
687,Assiniboia,CA,49.6334,-105.9845,60.8,25,89,17.27,overcast clouds
688,Eruwa,NG,7.5333,3.4167,80.22,71,5,4.47,clear sky
689,Oranjestad,AW,12.524,-70.027,82.4,69,20,25.32,few clouds
690,Ola,RU,59.5833,151.2833,7.74,87,72,2.64,broken clouds
691,Lakatoro,VU,-16.0999,167.4164,84.25,71,9,8.59,clear sky
692,Adigeni,GE,41.6819,42.6987,33.8,86,0,3.44,clear sky
693,Koygorodok,RU,60.445,50.9968,26.62,95,88,6.55,overcast clouds
694,Garowe,SO,8.4054,48.4845,72.5,56,59,7.29,broken clouds
695,Jining,CN,35.405,116.5814,52.9,36,99,7.25,overcast clouds
696,Wuda,CN,39.4994,106.7117,42.3,29,70,6.17,broken clouds
697,Morehead,US,37.2711,-87.1764,54.0,30,75,13.8,broken clouds
698,Decatur,US,39.8403,-88.9548,48.99,46,75,17.27,broken clouds
699,Ambon,ID,-3.6954,128.1814,77.0,88,40,5.75,scattered clouds
700,Nelson Bay,AU,-32.7167,152.15,69.8,83,40,5.75,scattered clouds
701,Nenjiang,CN,49.1833,125.2167,36.28,98,100,7.09,light rain
702,Tual,ID,-5.6667,132.75,82.29,78,100,12.06,overcast clouds
703,Portland,US,45.5234,-122.6762,48.0,86,95,5.01,light rain
